Category,Title,URL,Completed?,,
Other pages,Disambiguation (disambiguation),https://en.wikipedia.org/wiki/Disambiguation_(disambiguation),,,
Other pages,Wikipedia:Disambiguation (disambiguation),https://en.wikipedia.org/wiki/Wikipedia:Disambiguation_(disambiguation),,,
Other pages,User:Bishonen/European toilet paper holder,https://en.wikipedia.org/wiki/User:Bishonen/European_toilet_paper_holder,,,
Other pages,Category:Wikipedia humor,https://en.wikipedia.org/wiki/Category:Wikipedia_humor,,,
Other pages,Wikipedia:Discussions for discussion,https://en.wikipedia.org/wiki/Wikipedia:Discussions_for_discussion,,,
Other pages,Wikipedia:Getting to Philosophy,https://en.wikipedia.org/wiki/Wikipedia:Getting_to_Philosophy,,,
Other pages,Wikipedia:Why is BFDI not on Wikipedia?,https://en.wikipedia.org/wiki/Wikipedia:Why_is_BFDI_not_on_Wikipedia%3F,,,
Other pages,Wikipedia:Before they were notable,https://en.wikipedia.org/wiki/Wikipedia:Before_they_were_notable,,,
Other pages,Wikipedia:Deleted articles with freaky titles,https://en.wikipedia.org/wiki/Wikipedia:Deleted_articles_with_freaky_titles,,,
Unusual featured pictures,Lawn mower racing,https://en.wikipedia.org/wiki/Lawn_mower_racing,,,
Unusual featured pictures,Train wreck at Montparnasse,https://en.wikipedia.org/wiki/Montparnasse#1895_train_wreck,,,
Unusual featured pictures,Medieval trepanation,https://en.wikipedia.org/wiki/Trepanation,,,
Unusual featured pictures,Polydactyly,https://en.wikipedia.org/wiki/Polydactyly,,,
Unusual featured pictures,Isometric projection flaw,https://en.wikipedia.org/wiki/Isometric_projection,,,
Unusual featured pictures,Collapse of the Tacoma Narrows Bridge,https://en.wikipedia.org/wiki/Tacoma_Narrows_Bridge#1940_collapse,,,
Unusual featured pictures,Defecating seagull,https://en.wikipedia.org/wiki/Seagull,,,
Unusual featured pictures,Indecency,https://en.wikipedia.org/wiki/Indecency,,,
Unusual featured pictures,Salvador Dalí,https://en.wikipedia.org/wiki/Salvador_Dal%C3%AD,,,
Unusual featured pictures,Vegetable Lamb of Tartary,https://en.wikipedia.org/wiki/Vegetable_Lamb_of_Tartary,,,
Unusual featured pictures,Carrots of many colors,https://en.wikipedia.org/wiki/Carrot#Variations,,,
Unusual featured pictures,Professional regurgitator Hadji Ali at work,https://en.wikipedia.org/wiki/Hadji_Ali_(performer),,,
Unusual featured pictures,Illustration of a Cartesian theatre,https://en.wikipedia.org/wiki/Cartesian_theater,,,
Unusual featured pictures,"Sir Nils Olav, colonel-in-chief of the His Majesty's Guard, inspects his troops in 2008.",https://en.wikipedia.org/wiki/Nils_Olav,,,
